agency_cd,site_no,Date,Flow,Flow_cd
USGS,08164000,1999-02-13,139,A
USGS,08164000,1999-02-14,129,A
USGS,08164000,1999-02-15,125,A
USGS,08164000,1999-02-16,124,A
USGS,08164000,1999-02-17,131,A
USGS,08164000,1999-02-18,142,A
USGS,08164000,1999-02-19,149,A
USGS,08164000,1999-02-20,136,A
USGS,08164000,1999-02-21,126,A
USGS,08164000,1999-02-22,120,A
USGS,08164000,1999-02-23,117,A
USGS,08164000,1999-02-24,116,A
USGS,08164000,1999-02-25,116,A
USGS,08164000,1999-02-26,116,A
USGS,08164000,1999-02-27,117,A
USGS,08164000,1999-02-28,118,A
USGS,08164000,1999-03-01,116,A
USGS,08164000,1999-03-02,116,A
USGS,08164000,1999-03-03,113,A
USGS,08164000,1999-03-04,109,A
USGS,08164000,1999-03-05,109,A
USGS,08164000,1999-03-06,109,A
USGS,08164000,1999-03-07,109,A
USGS,08164000,1999-03-08,109,A
USGS,08164000,1999-03-09,109,A
USGS,08164000,1999-03-10,108,A
USGS,08164000,1999-03-11,108,A
USGS,08164000,1999-03-12,110,A
USGS,08164000,1999-03-13,114,A
USGS,08164000,1999-03-14,115,A
USGS,08164000,1999-03-15,141,A
USGS,08164000,1999-03-16,120,A
USGS,08164000,1999-03-17,110,A
USGS,08164000,1999-03-18,107,A
USGS,08164000,1999-03-19,111,A
USGS,08164000,1999-03-20,312,A
USGS,08164000,1999-03-21,282,A
USGS,08164000,1999-03-22,212,A
USGS,08164000,1999-03-23,154,A
USGS,08164000,1999-03-24,132,A
USGS,08164000,1999-03-25,121,A
USGS,08164000,1999-03-26,114,A
USGS,08164000,1999-03-27,108,A
USGS,08164000,1999-03-28,443,A
USGS,08164000,1999-03-29,1500,A
USGS,08164000,1999-03-30,616,A
USGS,08164000,1999-03-31,276,A
USGS,08164000,1999-04-01,201,A
USGS,08164000,1999-04-02,166,A
USGS,08164000,1999-04-03,147,A
USGS,08164000,1999-04-04,136,A
USGS,08164000,1999-04-05,127,A
USGS,08164000,1999-04-06,118,A
USGS,08164000,1999-04-07,111,A
USGS,08164000,1999-04-08,105,A
USGS,08164000,1999-04-09,102,A
USGS,08164000,1999-04-10,99,A
USGS,08164000,1999-04-11,96,A
USGS,08164000,1999-04-12,93,A
USGS,08164000,1999-04-13,89,A
USGS,08164000,1999-04-14,88,A
USGS,08164000,1999-04-15,85,A
USGS,08164000,1999-04-16,82,A
USGS,08164000,1999-04-17,80,A
USGS,08164000,1999-04-18,80,A
USGS,08164000,1999-04-19,80,A
USGS,08164000,1999-04-20,79,A
USGS,08164000,1999-04-21,79,A
USGS,08164000,1999-04-22,78,A
USGS,08164000,1999-04-23,77,A
USGS,08164000,1999-04-24,76,A
USGS,08164000,1999-04-25,76,A
USGS,08164000,1999-04-26,76,A
USGS,08164000,1999-04-27,77,A
USGS,08164000,1999-04-28,77,A
USGS,08164000,1999-04-29,75,A
USGS,08164000,1999-04-30,72,A
USGS,08164000,1999-05-01,70,A
USGS,08164000,1999-05-02,68,A
USGS,08164000,1999-05-03,82,A
USGS,08164000,1999-05-04,80,A
USGS,08164000,1999-05-05,77,A
USGS,08164000,1999-05-06,71,A
USGS,08164000,1999-05-07,66,A
USGS,08164000,1999-05-08,63,A
USGS,08164000,1999-05-09,62,A
USGS,08164000,1999-05-10,66,A
USGS,08164000,1999-05-11,100,A
USGS,08164000,1999-05-12,127,A
USGS,08164000,1999-05-13,111,A
USGS,08164000,1999-05-14,89,A
USGS,08164000,1999-05-15,78,A
USGS,08164000,1999-05-16,70,A
USGS,08164000,1999-05-17,66,A
USGS,08164000,1999-05-18,66,A
USGS,08164000,1999-05-19,66,A
USGS,08164000,1999-05-20,84,A
USGS,08164000,1999-05-21,91,A
USGS,08164000,1999-05-22,74,A
USGS,08164000,1999-05-23,65,A
USGS,08164000,1999-05-24,61,A
USGS,08164000,1999-05-25,78,A
USGS,08164000,1999-05-26,99,A
USGS,08164000,1999-05-27,83,A
USGS,08164000,1999-05-28,122,A
USGS,08164000,1999-05-29,1200,A
USGS,08164000,1999-05-30,1440,A
USGS,08164000,1999-05-31,333,A
USGS,08164000,1999-06-01,217,A
USGS,08164000,1999-06-02,169,A
USGS,08164000,1999-06-03,122,A
USGS,08164000,1999-06-04,99,A
USGS,08164000,1999-06-05,86,A
USGS,08164000,1999-06-06,78,A
USGS,08164000,1999-06-07,72,A
USGS,08164000,1999-06-08,71,A
USGS,08164000,1999-06-09,66,A
USGS,08164000,1999-06-10,65,A
USGS,08164000,1999-06-11,64,A
USGS,08164000,1999-06-12,71,A
USGS,08164000,1999-06-13,148,A
USGS,08164000,1999-06-14,141,A
USGS,08164000,1999-06-15,99,A
USGS,08164000,1999-06-16,110,A
USGS,08164000,1999-06-17,160,A
USGS,08164000,1999-06-18,129,A
USGS,08164000,1999-06-19,95,A
USGS,08164000,1999-06-20,114,A
USGS,08164000,1999-06-21,108,A
USGS,08164000,1999-06-22,156,A
USGS,08164000,1999-06-23,551,A
USGS,08164000,1999-06-24,376,A
USGS,08164000,1999-06-25,218,A
USGS,08164000,1999-06-26,978,A
USGS,08164000,1999-06-27,3040,A
USGS,08164000,1999-06-28,3740,A
USGS,08164000,1999-06-29,385,A
USGS,08164000,1999-06-30,236,A
USGS,08164000,1999-07-01,182,A
USGS,08164000,1999-07-02,152,A
USGS,08164000,1999-07-03,134,A
USGS,08164000,1999-07-04,126,A
USGS,08164000,1999-07-05,120,A
USGS,08164000,1999-07-06,110,A
USGS,08164000,1999-07-07,106,A
USGS,08164000,1999-07-08,106,A
USGS,08164000,1999-07-09,104,A
USGS,08164000,1999-07-10,93,A
USGS,08164000,1999-07-11,87,A
USGS,08164000,1999-07-12,103,A
USGS,08164000,1999-07-13,115,A
USGS,08164000,1999-07-14,289,A
USGS,08164000,1999-07-15,161,A
USGS,08164000,1999-07-16,100,A
USGS,08164000,1999-07-17,90,A
USGS,08164000,1999-07-18,85,A
USGS,08164000,1999-07-19,84,A
USGS,08164000,1999-07-20,84,A
USGS,08164000,1999-07-21,83,A
USGS,08164000,1999-07-22,86,A
USGS,08164000,1999-07-23,101,A
USGS,08164000,1999-07-24,81,A
USGS,08164000,1999-07-25,67,A
USGS,08164000,1999-07-26,61,A
USGS,08164000,1999-07-27,57,A
USGS,08164000,1999-07-28,54,A
USGS,08164000,1999-07-29,52,A
USGS,08164000,1999-07-30,50,A
USGS,08164000,1999-07-31,48,A
USGS,08164000,1999-08-01,47,A
USGS,08164000,1999-08-02,45,A
USGS,08164000,1999-08-03,44,A
USGS,08164000,1999-08-04,44,A
USGS,08164000,1999-08-05,43,A
USGS,08164000,1999-08-06,42,A
USGS,08164000,1999-08-07,40,A
USGS,08164000,1999-08-08,40,A
USGS,08164000,1999-08-09,39,A
USGS,08164000,1999-08-10,38,A
USGS,08164000,1999-08-11,41,A
USGS,08164000,1999-08-12,41,A
USGS,08164000,1999-08-13,37,A
USGS,08164000,1999-08-14,36,A
USGS,08164000,1999-08-15,35,A
USGS,08164000,1999-08-16,34,A
USGS,08164000,1999-08-17,34,A
USGS,08164000,1999-08-18,34,A
USGS,08164000,1999-08-19,33,A
USGS,08164000,1999-08-20,32,A
USGS,08164000,1999-08-21,32,A
USGS,08164000,1999-08-22,32,A
USGS,08164000,1999-08-23,32,A
USGS,08164000,1999-08-24,33,A
USGS,08164000,1999-08-25,32,A
USGS,08164000,1999-08-26,32,A
USGS,08164000,1999-08-27,31,A
USGS,08164000,1999-08-28,31,A
USGS,08164000,1999-08-29,31,A
USGS,08164000,1999-08-30,30,A
USGS,08164000,1999-08-31,29,A
USGS,08164000,1999-09-01,28,A
USGS,08164000,1999-09-02,28,A
USGS,08164000,1999-09-03,28,A
USGS,08164000,1999-09-04,30,A
USGS,08164000,1999-09-05,40,A
USGS,08164000,1999-09-06,32,A
USGS,08164000,1999-09-07,31,A
USGS,08164000,1999-09-08,35,A
USGS,08164000,1999-09-09,33,A
USGS,08164000,1999-09-10,30,A
USGS,08164000,1999-09-11,29,A
USGS,08164000,1999-09-12,27,A
USGS,08164000,1999-09-13,25,A
USGS,08164000,1999-09-14,24,A
USGS,08164000,1999-09-15,24,A
USGS,08164000,1999-09-16,23,A
USGS,08164000,1999-09-17,23,A
USGS,08164000,1999-09-18,23,A
USGS,08164000,1999-09-19,23,A
USGS,08164000,1999-09-20,22,A
USGS,08164000,1999-09-21,21,A
USGS,08164000,1999-09-22,21,A
USGS,08164000,1999-09-23,20,A
USGS,08164000,1999-09-24,20,A
USGS,08164000,1999-09-25,21,A
USGS,08164000,1999-09-26,21,A
USGS,08164000,1999-09-27,21,A
USGS,08164000,1999-09-28,21,A
USGS,08164000,1999-09-29,28,A
USGS,08164000,1999-09-30,26,A
USGS,08164000,1999-10-01,29,A
USGS,08164000,1999-10-02,29,A
USGS,08164000,1999-10-03,27,A
USGS,08164000,1999-10-04,25,A
USGS,08164000,1999-10-05,22,A
USGS,08164000,1999-10-06,21,A
USGS,08164000,1999-10-07,20,A
USGS,08164000,1999-10-08,19,A
USGS,08164000,1999-10-09,19,A
USGS,08164000,1999-10-10,19,A
USGS,08164000,1999-10-11,20,A
USGS,08164000,1999-10-12,19,A
USGS,08164000,1999-10-13,19,A
USGS,08164000,1999-10-14,18,A
USGS,08164000,1999-10-15,18,A
USGS,08164000,1999-10-16,18,A
USGS,08164000,1999-10-17,19,A
USGS,08164000,1999-10-18,19,A
USGS,08164000,1999-10-19,22,A
USGS,08164000,1999-10-20,25,A
USGS,08164000,1999-10-21,23,A
USGS,08164000,1999-10-22,21,A
USGS,08164000,1999-10-23,20,A
USGS,08164000,1999-10-24,19,A
USGS,08164000,1999-10-25,19,A
USGS,08164000,1999-10-26,18,A
USGS,08164000,1999-10-27,17,A
USGS,08164000,1999-10-28,17,A
USGS,08164000,1999-10-29,17,A
USGS,08164000,1999-10-30,17,A
USGS,08164000,1999-10-31,17,A
USGS,08164000,1999-11-01,17,A
USGS,08164000,1999-11-02,17,A
USGS,08164000,1999-11-03,16,A
USGS,08164000,1999-11-04,16,A
USGS,08164000,1999-11-05,16,A
USGS,08164000,1999-11-06,17,A
USGS,08164000,1999-11-07,17,A
USGS,08164000,1999-11-08,17,A
USGS,08164000,1999-11-09,17,A
USGS,08164000,1999-11-10,17,A
USGS,08164000,1999-11-11,17,A
USGS,08164000,1999-11-12,17,A
USGS,08164000,1999-11-13,18,A
USGS,08164000,1999-11-14,18,A
USGS,08164000,1999-11-15,18,A
USGS,08164000,1999-11-16,18,A
USGS,08164000,1999-11-17,18,A
USGS,08164000,1999-11-18,18,A
USGS,08164000,1999-11-19,18,A
USGS,08164000,1999-11-20,18,A
USGS,08164000,1999-11-21,17,A
USGS,08164000,1999-11-22,17,A
USGS,08164000,1999-11-23,19,A
USGS,08164000,1999-11-24,18,A
USGS,08164000,1999-11-25,19,A
USGS,08164000,1999-11-26,19,A
USGS,08164000,1999-11-27,19,A
USGS,08164000,1999-11-28,19,A
USGS,08164000,1999-11-29,19,A
USGS,08164000,1999-11-30,20,A
USGS,08164000,1999-12-01,20,A
USGS,08164000,1999-12-02,19,A
USGS,08164000,1999-12-03,20,A
USGS,08164000,1999-12-04,21,A
USGS,08164000,1999-12-05,22,A
USGS,08164000,1999-12-06,21,A
USGS,08164000,1999-12-07,20,A
USGS,08164000,1999-12-08,20,A
USGS,08164000,1999-12-09,21,A
USGS,08164000,1999-12-10,20,A
USGS,08164000,1999-12-11,20,A
USGS,08164000,1999-12-12,21,A
USGS,08164000,1999-12-13,22,A
USGS,08164000,1999-12-14,21,A
USGS,08164000,1999-12-15,21,A
USGS,08164000,1999-12-16,22,A
USGS,08164000,1999-12-17,23,A
USGS,08164000,1999-12-18,23,A
USGS,08164000,1999-12-19,22,A
USGS,08164000,1999-12-20,25,A
USGS,08164000,1999-12-21,24,A
USGS,08164000,1999-12-22,23,A
USGS,08164000,1999-12-23,22,A
USGS,08164000,1999-12-24,23,A
USGS,08164000,1999-12-25,23,A
USGS,08164000,1999-12-26,23,A
USGS,08164000,1999-12-27,23,A
USGS,08164000,1999-12-28,23,A
USGS,08164000,1999-12-29,22,A
USGS,08164000,1999-12-30,22,A
USGS,08164000,1999-12-31,22,A
USGS,08164000,2000-01-01,22,A
USGS,08164000,2000-01-02,22,A
USGS,08164000,2000-01-03,23,A
USGS,08164000,2000-01-04,21,A
USGS,08164000,2000-01-05,21,A
USGS,08164000,2000-01-06,22,A
USGS,08164000,2000-01-07,25,A
USGS,08164000,2000-01-08,34,A
USGS,08164000,2000-01-09,38,A
USGS,08164000,2000-01-10,127,A
USGS,08164000,2000-01-11,72,A
USGS,08164000,2000-01-12,51,A
USGS,08164000,2000-01-13,41,A
USGS,08164000,2000-01-14,36,A
USGS,08164000,2000-01-15,33,A
USGS,08164000,2000-01-16,31,A
USGS,08164000,2000-01-17,30,A
USGS,08164000,2000-01-18,30,A
USGS,08164000,2000-01-19,29,A
USGS,08164000,2000-01-20,29,A
USGS,08164000,2000-01-21,28,A
USGS,08164000,2000-01-22,28,A
USGS,08164000,2000-01-23,28,A
USGS,08164000,2000-01-24,27,A
USGS,08164000,2000-01-25,27,A
USGS,08164000,2000-01-26,27,A
USGS,08164000,2000-01-27,30,A
USGS,08164000,2000-01-28,41,A
USGS,08164000,2000-01-29,36,A
USGS,08164000,2000-01-30,39,A
USGS,08164000,2000-01-31,41,A
USGS,08164000,2000-02-01,37,A
USGS,08164000,2000-02-02,35,A
USGS,08164000,2000-02-03,35,A
USGS,08164000,2000-02-04,33,A
USGS,08164000,2000-02-05,32,A
USGS,08164000,2000-02-06,32,A
USGS,08164000,2000-02-07,31,A
USGS,08164000,2000-02-08,30,A
USGS,08164000,2000-02-09,29,A
USGS,08164000,2000-02-10,29,A
USGS,08164000,2000-02-11,29,A
USGS,08164000,2000-02-12,28,A
USGS,08164000,2000-02-13,27,A
USGS,08164000,2000-02-14,27,A
USGS,08164000,2000-02-15,26,A
USGS,08164000,2000-02-16,26,A
USGS,08164000,2000-02-17,25,A
USGS,08164000,2000-02-18,25,A
USGS,08164000,2000-02-19,25,A
USGS,08164000,2000-02-20,24,A
USGS,08164000,2000-02-21,24,A
USGS,08164000,2000-02-22,24,A
USGS,08164000,2000-02-23,59,A
USGS,08164000,2000-02-24,166,A
USGS,08164000,2000-02-25,159,A
USGS,08164000,2000-02-26,96,A
USGS,08164000,2000-02-27,62,A
USGS,08164000,2000-02-28,47,A
USGS,08164000,2000-02-29,40,A
USGS,08164000,2000-03-01,37,A
USGS,08164000,2000-03-02,34,A
USGS,08164000,2000-03-03,32,A
USGS,08164000,2000-03-04,30,A
USGS,08164000,2000-03-05,29,A
USGS,08164000,2000-03-06,28,A
USGS,08164000,2000-03-07,28,A
USGS,08164000,2000-03-08,27,A
USGS,08164000,2000-03-09,26,A
USGS,08164000,2000-03-10,26,A
USGS,08164000,2000-03-11,29,A
USGS,08164000,2000-03-12,26,A
USGS,08164000,2000-03-13,26,A
USGS,08164000,2000-03-14,36,A
USGS,08164000,2000-03-15,944,A
USGS,08164000,2000-03-16,670,A
USGS,08164000,2000-03-17,244,A
USGS,08164000,2000-03-18,134,A
USGS,08164000,2000-03-19,97,A
USGS,08164000,2000-03-20,77,A
USGS,08164000,2000-03-21,66,A
USGS,08164000,2000-03-22,59,A
USGS,08164000,2000-03-23,54,A
USGS,08164000,2000-03-24,50,A
USGS,08164000,2000-03-25,49,A
USGS,08164000,2000-03-26,45,A
USGS,08164000,2000-03-27,42,A
USGS,08164000,2000-03-28,39,A
USGS,08164000,2000-03-29,36,A
USGS,08164000,2000-03-30,34,A
USGS,08164000,2000-03-31,31,A
USGS,08164000,2000-04-01,30,A
USGS,08164000,2000-04-02,139,A
USGS,08164000,2000-04-03,680,A
USGS,08164000,2000-04-04,1500,A
USGS,08164000,2000-04-05,374,A
USGS,08164000,2000-04-06,177,A
USGS,08164000,2000-04-07,115,A
USGS,08164000,2000-04-08,86,A
USGS,08164000,2000-04-09,68,A
USGS,08164000,2000-04-10,58,A
USGS,08164000,2000-04-11,52,A
USGS,08164000,2000-04-12,140,A
USGS,08164000,2000-04-13,620,A
USGS,08164000,2000-04-14,279,A
USGS,08164000,2000-04-15,137,A
USGS,08164000,2000-04-16,89,A
USGS,08164000,2000-04-17,68,A
USGS,08164000,2000-04-18,55,A
USGS,08164000,2000-04-19,48,A
USGS,08164000,2000-04-20,43,A
USGS,08164000,2000-04-21,39,A
USGS,08164000,2000-04-22,35,A
USGS,08164000,2000-04-23,32,A
USGS,08164000,2000-04-24,31,A
USGS,08164000,2000-04-25,29,A
USGS,08164000,2000-04-26,25,A
USGS,08164000,2000-04-27,24,A
USGS,08164000,2000-04-28,23,A
USGS,08164000,2000-04-29,22,A
USGS,08164000,2000-04-30,22,A
USGS,08164000,2000-05-01,22,A
USGS,08164000,2000-05-02,962,A
USGS,08164000,2000-05-03,2870,A
USGS,08164000,2000-05-04,2180,A
USGS,08164000,2000-05-05,459,A
USGS,08164000,2000-05-06,247,A
USGS,08164000,2000-05-07,174,A
USGS,08164000,2000-05-08,137,A
USGS,08164000,2000-05-09,112,A
USGS,08164000,2000-05-10,95,A
USGS,08164000,2000-05-11,83,A
USGS,08164000,2000-05-12,75,A
USGS,08164000,2000-05-13,73,A
USGS,08164000,2000-05-14,70,A
USGS,08164000,2000-05-15,64,A
USGS,08164000,2000-05-16,60,A
USGS,08164000,2000-05-17,55,A
USGS,08164000,2000-05-18,51,A
USGS,08164000,2000-05-19,49,A
USGS,08164000,2000-05-20,1640,A
USGS,08164000,2000-05-21,1460,A
USGS,08164000,2000-05-22,383,A
USGS,08164000,2000-05-23,234,A
USGS,08164000,2000-05-24,159,A
USGS,08164000,2000-05-25,120,A
USGS,08164000,2000-05-26,96,A
USGS,08164000,2000-05-27,81,A
USGS,08164000,2000-05-28,98,A
USGS,08164000,2000-05-29,100,A
USGS,08164000,2000-05-30,81,A
USGS,08164000,2000-05-31,72,A
USGS,08164000,2000-06-01,60,A
USGS,08164000,2000-06-02,54,A
USGS,08164000,2000-06-03,49,A
USGS,08164000,2000-06-04,46,A
USGS,08164000,2000-06-05,62,A
USGS,08164000,2000-06-06,209,A
USGS,08164000,2000-06-07,133,A
USGS,08164000,2000-06-08,88,A
USGS,08164000,2000-06-09,196,A
USGS,08164000,2000-06-10,594,A
USGS,08164000,2000-06-11,2130,A
USGS,08164000,2000-06-12,2760,A
USGS,08164000,2000-06-13,761,A
USGS,08164000,2000-06-14,325,A
USGS,08164000,2000-06-15,192,A
USGS,08164000,2000-06-16,137,A
USGS,08164000,2000-06-17,108,A
USGS,08164000,2000-06-18,92,A
USGS,08164000,2000-06-19,79,A
USGS,08164000,2000-06-20,68,A
USGS,08164000,2000-06-21,60,A
USGS,08164000,2000-06-22,51,A
USGS,08164000,2000-06-23,49,A
USGS,08164000,2000-06-24,42,A
USGS,08164000,2000-06-25,39,A
USGS,08164000,2000-06-26,38,A
USGS,08164000,2000-06-27,46,A
USGS,08164000,2000-06-28,58,A
USGS,08164000,2000-06-29,35,A
USGS,08164000,2000-06-30,28,A
USGS,08164000,2000-07-01,26,A
USGS,08164000,2000-07-02,24,A
USGS,08164000,2000-07-03,22,A
USGS,08164000,2000-07-04,21,A
USGS,08164000,2000-07-05,20,A
USGS,08164000,2000-07-06,19,A
USGS,08164000,2000-07-07,18,A
USGS,08164000,2000-07-08,17,A
USGS,08164000,2000-07-09,16,A
USGS,08164000,2000-07-10,15,A
USGS,08164000,2000-07-11,14,A
USGS,08164000,2000-07-12,13,A
USGS,08164000,2000-07-13,13,A
USGS,08164000,2000-07-14,13,A
USGS,08164000,2000-07-15,12,A
USGS,08164000,2000-07-16,11,A
USGS,08164000,2000-07-17,11,A
USGS,08164000,2000-07-18,10,A
USGS,08164000,2000-07-19,10,A
USGS,08164000,2000-07-20,10,A
USGS,08164000,2000-07-21,9.2,A
USGS,08164000,2000-07-22,8.6,A
USGS,08164000,2000-07-23,8.6,A
USGS,08164000,2000-07-24,12,A
USGS,08164000,2000-07-25,10,A
USGS,08164000,2000-07-26,8.2,A
USGS,08164000,2000-07-27,7.9,A
USGS,08164000,2000-07-28,12,A
USGS,08164000,2000-07-29,12,A
USGS,08164000,2000-07-30,9.2,A
USGS,08164000,2000-07-31,8,A
USGS,08164000,2000-08-01,10,A
USGS,08164000,2000-08-02,11,A
USGS,08164000,2000-08-03,7.5,A
USGS,08164000,2000-08-04,11,A
USGS,08164000,2000-08-05,11,A
USGS,08164000,2000-08-06,11,A
USGS,08164000,2000-08-07,8.4,A
USGS,08164000,2000-08-08,7,A
USGS,08164000,2000-08-09,6.8,A
USGS,08164000,2000-08-10,6.4,A
USGS,08164000,2000-08-11,6.1,A
USGS,08164000,2000-08-12,6.7,A
USGS,08164000,2000-08-13,11,A
USGS,08164000,2000-08-14,9.3,A
USGS,08164000,2000-08-15,7.2,A
USGS,08164000,2000-08-16,6.5,A
USGS,08164000,2000-08-17,5.5,A
USGS,08164000,2000-08-18,5.2,A
USGS,08164000,2000-08-19,4.9,A
USGS,08164000,2000-08-20,4.5,A
USGS,08164000,2000-08-21,4.9,A
USGS,08164000,2000-08-22,5.7,A
USGS,08164000,2000-08-23,11,A
USGS,08164000,2000-08-24,7.5,A
USGS,08164000,2000-08-25,6.3,A
USGS,08164000,2000-08-26,6.8,A
USGS,08164000,2000-08-27,5,A
USGS,08164000,2000-08-28,7.2,A
USGS,08164000,2000-08-29,6.4,A
USGS,08164000,2000-08-30,5.4,A
USGS,08164000,2000-08-31,4.7,A
USGS,08164000,2000-09-01,4.2,A
USGS,08164000,2000-09-02,3.7,A
USGS,08164000,2000-09-03,3.4,A
USGS,08164000,2000-09-04,3.3,A
USGS,08164000,2000-09-05,3,A
USGS,08164000,2000-09-06,2.7,A
USGS,08164000,2000-09-07,2.5,A
USGS,08164000,2000-09-08,2.2,A
USGS,08164000,2000-09-09,2.1,A
USGS,08164000,2000-09-10,2.3,A
USGS,08164000,2000-09-11,3.7,A
USGS,08164000,2000-09-12,3.4,A
USGS,08164000,2000-09-13,2.6,A
USGS,08164000,2000-09-14,3.3,A
USGS,08164000,2000-09-15,3,A
USGS,08164000,2000-09-16,12,A
USGS,08164000,2000-09-17,5.6,A
USGS,08164000,2000-09-18,3.1,A
USGS,08164000,2000-09-19,2.2,A
USGS,08164000,2000-09-20,2.1,A
USGS,08164000,2000-09-21,2.2,A
USGS,08164000,2000-09-22,2.8,A
USGS,08164000,2000-09-23,3.3,A
USGS,08164000,2000-09-24,2.6,A
USGS,08164000,2000-09-25,3.5,A
USGS,08164000,2000-09-26,2.2,A
USGS,08164000,2000-09-27,2.2,A
USGS,08164000,2000-09-28,1.8,A
USGS,08164000,2000-09-29,1.1,A
USGS,08164000,2000-09-30,1.4,A
USGS,08164000,2000-10-01,1.6,A
USGS,08164000,2000-10-02,1.5,A
USGS,08164000,2000-10-03,1.4,A
USGS,08164000,2000-10-04,1.1,A
USGS,08164000,2000-10-05,1.4,A
USGS,08164000,2000-10-06,1.6,A
USGS,08164000,2000-10-07,2.7,A
USGS,08164000,2000-10-08,3,A
USGS,08164000,2000-10-09,3.6,A
USGS,08164000,2000-10-10,5.9,A
USGS,08164000,2000-10-11,6.3,A
USGS,08164000,2000-10-12,5.4,A
USGS,08164000,2000-10-13,10,A
USGS,08164000,2000-10-14,11,A
USGS,08164000,2000-10-15,9.8,A
USGS,08164000,2000-10-16,8.8,A
USGS,08164000,2000-10-17,10,A
USGS,08164000,2000-10-18,31,A
USGS,08164000,2000-10-19,52,A
USGS,08164000,2000-10-20,16,A
USGS,08164000,2000-10-21,10,A
USGS,08164000,2000-10-22,31,A
USGS,08164000,2000-10-23,38,A
USGS,08164000,2000-10-24,29,A
USGS,08164000,2000-10-25,17,A
USGS,08164000,2000-10-26,14,A
USGS,08164000,2000-10-27,22,A
USGS,08164000,2000-10-28,74,A
USGS,08164000,2000-10-29,61,A
USGS,08164000,2000-10-30,25,A
USGS,08164000,2000-10-31,15,A
USGS,08164000,2000-11-01,11,A
USGS,08164000,2000-11-02,8.7,A
USGS,08164000,2000-11-03,9,A
USGS,08164000,2000-11-04,9.6,A
USGS,08164000,2000-11-05,10,A
USGS,08164000,2000-11-06,84,A
USGS,08164000,2000-11-07,627,A
USGS,08164000,2000-11-08,254,A
USGS,08164000,2000-11-09,98,A
USGS,08164000,2000-11-10,55,A
USGS,08164000,2000-11-11,38,A
USGS,08164000,2000-11-12,30,A
USGS,08164000,2000-11-13,26,A
USGS,08164000,2000-11-14,273,A
USGS,08164000,2000-11-15,235,A
USGS,08164000,2000-11-16,77,A
USGS,08164000,2000-11-17,53,A
USGS,08164000,2000-11-18,201,A
USGS,08164000,2000-11-19,3170,A
USGS,08164000,2000-11-20,5980,A
USGS,08164000,2000-11-21,3380,A
USGS,08164000,2000-11-22,389,A
USGS,08164000,2000-11-23,221,A
USGS,08164000,2000-11-24,1050,A
USGS,08164000,2000-11-25,4070,A
USGS,08164000,2000-11-26,2530,A
USGS,08164000,2000-11-27,465,A
USGS,08164000,2000-11-28,281,A
USGS,08164000,2000-11-29,199,A
USGS,08164000,2000-11-30,197,A
USGS,08164000,2000-12-01,210,A
USGS,08164000,2000-12-02,133,A
USGS,08164000,2000-12-03,101,A
USGS,08164000,2000-12-04,92,A
USGS,08164000,2000-12-05,88,A
USGS,08164000,2000-12-06,80,A
USGS,08164000,2000-12-07,75,A
USGS,08164000,2000-12-08,68,A
USGS,08164000,2000-12-09,63,A
USGS,08164000,2000-12-10,61,A
USGS,08164000,2000-12-11,59,A
USGS,08164000,2000-12-12,56,A
USGS,08164000,2000-12-13,52,A
USGS,08164000,2000-12-14,51,A
USGS,08164000,2000-12-15,51,A
USGS,08164000,2000-12-16,77,A
USGS,08164000,2000-12-17,62,A
USGS,08164000,2000-12-18,52,A
USGS,08164000,2000-12-19,47,A
USGS,08164000,2000-12-20,45,A
USGS,08164000,2000-12-21,44,A
USGS,08164000,2000-12-22,41,A
USGS,08164000,2000-12-23,40,A
USGS,08164000,2000-12-24,42,A
USGS,08164000,2000-12-25,78,A
USGS,08164000,2000-12-26,135,A
USGS,08164000,2000-12-27,1250,A
USGS,08164000,2000-12-28,1090,A
USGS,08164000,2000-12-29,485,A
USGS,08164000,2000-12-30,219,A
USGS,08164000,2000-12-31,138,A
USGS,08164000,2001-01-01,114,A
USGS,08164000,2001-01-02,98,A
USGS,08164000,2001-01-03,84,A
USGS,08164000,2001-01-04,73,A
USGS,08164000,2001-01-05,65,A
USGS,08164000,2001-01-06,59,A
USGS,08164000,2001-01-07,55,A
USGS,08164000,2001-01-08,52,A
USGS,08164000,2001-01-09,48,A
USGS,08164000,2001-01-10,160,A
USGS,08164000,2001-01-11,1130,A
USGS,08164000,2001-01-12,1070,A
USGS,08164000,2001-01-13,459,A
USGS,08164000,2001-01-14,268,A
USGS,08164000,2001-01-15,185,A
USGS,08164000,2001-01-16,145,A
USGS,08164000,2001-01-17,264,A
USGS,08164000,2001-01-18,473,A
USGS,08164000,2001-01-19,1510,A
USGS,08164000,2001-01-20,2080,A
USGS,08164000,2001-01-21,764,A
USGS,08164000,2001-01-22,362,A
USGS,08164000,2001-01-23,245,A
USGS,08164000,2001-01-24,194,A
USGS,08164000,2001-01-25,167,A
USGS,08164000,2001-01-26,149,A
USGS,08164000,2001-01-27,136,A
USGS,08164000,2001-01-28,126,A
USGS,08164000,2001-01-29,127,A
USGS,08164000,2001-01-30,327,A
USGS,08164000,2001-01-31,274,A
USGS,08164000,2001-02-01,159,A
USGS,08164000,2001-02-02,128,A
USGS,08164000,2001-02-03,112,A
USGS,08164000,2001-02-04,102,A
USGS,08164000,2001-02-05,97,A
USGS,08164000,2001-02-06,93,A
USGS,08164000,2001-02-07,91,A
